Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
85,3983,2,Cobro/Pago (Cta externa),35,Regular,2708
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,129
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,252
85,3983,2,Cobro/Pago (Cta externa),35,Regular,3283
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,250
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,3026
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,1287
85,3983,2,Cobro/Pago (Cta externa),35,Regular,3913
85,3983,2,Cobro/Pago (Cta externa),35,Bueno,217
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,758
85,3983,2,Cobro/Pago (Cta externa),35,Regular,131
85,3983,2,Cobro/Pago (Cta externa),35,Regular,758
85,3983,2,Cobro/Pago (Cta externa),35,Bueno,491
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,640
85,3983,2,Cobro/Pago (Cta externa),35,Regular,2209
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,955
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,95
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,727
85,3983,2,Cobro/Pago (Cta externa),35,Bueno,3028
85,3983,2,Cobro/Pago (Cta externa),35,Bueno,647
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,2859
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,556
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,832
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,3904
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,640
85,3983,2,Cobro/Pago (Cta externa),35,Regular,905
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,1362
85,3983,2,Cobro/Pago (Cta externa),35,Bueno,324
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,654
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,264
85,3983,2,Cobro/Pago (Cta externa),35,Muy Bueno,365
85,3983,2,Cobro/Pago (Cta externa),36,Regular,73
85,3983,2,Cobro/Pago (Cta externa),36,Regular,1447
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,950
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,330
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,277
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,167
85,3983,2,Cobro/Pago (Cta externa),36,Regular,626
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,3718
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,477
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,653
85,3983,2,Cobro/Pago (Cta externa),36,Regular,3230
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,3675
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,3059
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,1430
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,775
85,3983,2,Cobro/Pago (Cta externa),36,Regular,3329
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,700
85,3983,2,Cobro/Pago (Cta externa),36,Regular,608
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,931
85,3983,2,Cobro/Pago (Cta externa),36,Regular,457
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,1605
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,960
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,1636
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,3338
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,1518
85,3983,2,Cobro/Pago (Cta externa),36,Muy Bueno,2073
85,3983,2,Cobro/Pago (Cta externa),36,Regular,378
85,3983,2,Cobro/Pago (Cta externa),36,Bueno,1728
85,3983,2,Cobro/Pago (Cta externa),36,Regular,869
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,1408
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,3276
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,240
85,3983,2,Cobro/Pago (Cta externa),37,Regular,553
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,156
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,626
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,509
85,3983,2,Cobro/Pago (Cta externa),37,Regular,992
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,3214
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,3038
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,2933
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,995
85,3983,2,Cobro/Pago (Cta externa),37,Regular,1873
85,3983,2,Cobro/Pago (Cta externa),37,Regular,276
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,1451
85,3983,2,Cobro/Pago (Cta externa),37,Regular,1726
85,3983,2,Cobro/Pago (Cta externa),37,Regular,200
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,405
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,2897
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,184
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,2883
85,3983,2,Cobro/Pago (Cta externa),37,Regular,3562
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,52
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,1582
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,1176
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,527
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,664
85,3983,2,Cobro/Pago (Cta externa),37,Regular,706
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,477
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,223
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,1871
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,373
85,3983,2,Cobro/Pago (Cta externa),37,Bueno,610
85,3983,2,Cobro/Pago (Cta externa),37,Muy Bueno,31
85,3983,2,Cobro/Pago (Cta externa),37,Regular,865
85,3983,2,Cobro/Pago (Cta externa),38,Regular,758
85,3983,2,Cobro/Pago (Cta externa),38,Muy Bueno,1676
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,682
85,3983,2,Cobro/Pago (Cta externa),38,Muy Bueno,945
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,804
85,3983,2,Cobro/Pago (Cta externa),38,Muy Bueno,365
85,3983,2,Cobro/Pago (Cta externa),38,Regular,161
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,1073
85,3983,2,Cobro/Pago (Cta externa),38,Muy Bueno,724
85,3983,2,Cobro/Pago (Cta externa),38,Muy Bueno,52
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,615
85,3983,2,Cobro/Pago (Cta externa),38,Muy Bueno,906
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,845
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,615
85,3983,2,Cobro/Pago (Cta externa),38,Muy Bueno,2320
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,482
85,3983,2,Cobro/Pago (Cta externa),38,Bueno,2019
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,241
85,3983,2,Cobro/Pago (Cta externa),39,Regular,2916
85,3983,2,Cobro/Pago (Cta externa),39,Bueno,712
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,707
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,675
85,3983,2,Cobro/Pago (Cta externa),39,Regular,293
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,492
85,3983,2,Cobro/Pago (Cta externa),39,Regular,1926
85,3983,2,Cobro/Pago (Cta externa),39,Bueno,3951
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,2531
85,3983,2,Cobro/Pago (Cta externa),39,Bueno,2055
85,3983,2,Cobro/Pago (Cta externa),39,Bueno,126
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,48
85,3983,2,Cobro/Pago (Cta externa),39,Regular,566
85,3983,2,Cobro/Pago (Cta externa),39,Bueno,329
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,671
85,3983,2,Cobro/Pago (Cta externa),39,Regular,301
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,527
85,3983,2,Cobro/Pago (Cta externa),39,Muy Bueno,85
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,845
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,808
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,428
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,409
85,3983,2,Cobro/Pago (Cta externa),40,Bueno,595
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,584
85,3983,2,Cobro/Pago (Cta externa),40,Regular,155
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,186
85,3983,2,Cobro/Pago (Cta externa),40,Bueno,907
85,3983,2,Cobro/Pago (Cta externa),40,Malo,657
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,552
85,3983,2,Cobro/Pago (Cta externa),40,Muy Bueno,821
85,3983,2,Cobro/Pago (Cta externa),40,Regular,679
85,3983,2,Cobro/Pago (Cta externa),40,Bueno,115
85,3983,2,Cobro/Pago (Cta externa),40,Regular,809
85,3983,2,Cobro/Pago (Cta externa),41,Muy Bueno,162
85,3983,2,Cobro/Pago (Cta externa),41,Regular,28
85,3983,2,Cobro/Pago (Cta externa),41,Muy Bueno,852
85,3983,2,Cobro/Pago (Cta externa),41,Regular,132
85,3983,2,Cobro/Pago (Cta externa),41,Bueno,763
85,3983,2,Cobro/Pago (Cta externa),41,Malo,418
85,3983,2,Cobro/Pago (Cta externa),41,Muy Bueno,318
85,3983,2,Cobro/Pago (Cta externa),41,Regular,845
85,3983,2,Cobro/Pago (Cta externa),41,Regular,943
85,3983,2,Cobro/Pago (Cta externa),41,Bueno,458
85,3983,2,Cobro/Pago (Cta externa),41,Regular,590
85,3983,2,Cobro/Pago (Cta externa),41,Malo,93
85,3983,2,Cobro/Pago (Cta externa),42,Muy Bueno,889
85,3983,2,Cobro/Pago (Cta externa),42,Malo,594
85,3983,2,Cobro/Pago (Cta externa),42,Regular,270
85,3983,2,Cobro/Pago (Cta externa),42,Bueno,547
85,3983,2,Cobro/Pago (Cta externa),42,Bueno,278
85,3983,2,Cobro/Pago (Cta externa),42,Regular,280
85,3983,2,Cobro/Pago (Cta externa),42,Muy Bueno,775
85,3983,2,Cobro/Pago (Cta externa),42,Regular,251
85,3983,2,Cobro/Pago (Cta externa),43,Bueno,408
85,3983,2,Cobro/Pago (Cta externa),43,Bueno,849
85,3983,2,Cobro/Pago (Cta externa),43,Bueno,698
85,3983,2,Cobro/Pago (Cta externa),43,Muy Bueno,845
85,3983,2,Cobro/Pago (Cta externa),43,Muy Bueno,111
85,3983,2,Cobro/Pago (Cta externa),43,Muy Malo,550
85,3983,2,Cobro/Pago (Cta externa),43,Muy Bueno,240
85,3983,2,Cobro/Pago (Cta externa),44,Bueno,794
85,3983,2,Cobro/Pago (Cta externa),44,Muy Malo,466
85,3983,2,Cobro/Pago (Cta externa),44,Muy Bueno,39
85,3983,2,Cobro/Pago (Cta externa),44,Muy Malo,669
85,3983,2,Cobro/Pago (Cta externa),44,Bueno,592
85,3983,2,Cobro/Pago (Cta externa),44,Bueno,372
85,3983,2,Cobro/Pago (Cta externa),45,Malo,743
85,3983,2,Cobro/Pago (Cta externa),45,Regular,733
85,3983,2,Cobro/Pago (Cta externa),45,Bueno,381
85,3983,2,Cobro/Pago (Cta externa),45,Muy Bueno,994
85,3983,2,Cobro/Pago (Cta externa),45,Muy Bueno,794
85,3983,2,Cobro/Pago (Cta externa),45,Muy Bueno,226
85,3983,2,Cobro/Pago (Cta externa),46,Muy Bueno,248
85,3983,2,Cobro/Pago (Cta externa),46,Muy Bueno,242
85,3983,2,Cobro/Pago (Cta externa),46,Muy Bueno,524
85,3983,2,Cobro/Pago (Cta externa),46,Bueno,337
85,3983,2,Cobro/Pago (Cta externa),47,Malo,671
85,3983,2,Cobro/Pago (Cta externa),47,Muy Bueno,440
85,3983,2,Cobro/Pago (Cta externa),47,Malo,460
85,3983,2,Cobro/Pago (Cta externa),47,Bueno,690
85,3983,2,Cobro/Pago (Cta externa),47,Muy Malo,249
85,3983,2,Cobro/Pago (Cta externa),47,Muy Bueno,477
85,3983,2,Cobro/Pago (Cta externa),47,Malo,420
85,3983,2,Cobro/Pago (Cta externa),47,Muy Bueno,676
85,3983,2,Cobro/Pago (Cta externa),47,Bueno,759
85,3983,2,Cobro/Pago (Cta externa),47,Muy Bueno,281
85,3983,2,Cobro/Pago (Cta externa),47,Malo,149
85,3983,2,Cobro/Pago (Cta externa),48,Malo,513
85,3983,2,Cobro/Pago (Cta externa),48,Malo,332
85,3983,2,Cobro/Pago (Cta externa),48,Bueno,769
85,3983,2,Cobro/Pago (Cta externa),48,Malo,197
85,3983,2,Cobro/Pago (Cta externa),48,Muy Bueno,55
85,3983,2,Cobro/Pago (Cta externa),50,Bueno,723
85,3983,2,Cobro/Pago (Cta externa),50,Bueno,428
85,3983,2,Cobro/Pago (Cta externa),50,Malo,563
85,3983,2,Cobro/Pago (Cta externa),50,Regular,278
85,3983,2,Cobro/Pago (Cta externa),50,Regular,521
85,3983,2,Cobro/Pago (Cta externa),51,Muy Bueno,94
85,3983,2,Cobro/Pago (Cta externa),52,Regular,35
85,3983,2,Cobro/Pago (Cta externa),52,Muy Bueno,147
85,3983,2,Cobro/Pago (Cta externa),53,Malo,520
85,3983,2,Cobro/Pago (Cta externa),53,Regular,559
85,3983,2,Cobro/Pago (Cta externa),53,Regular,907
85,3983,2,Cobro/Pago (Cta externa),53,Bueno,113
85,3983,2,Cobro/Pago (Cta externa),53,Muy Bueno,817
85,3983,2,Cobro/Pago (Cta externa),54,Bueno,282
85,3983,2,Cobro/Pago (Cta externa),58,Bueno,1505
85,3983,2,Cobro/Pago (Cta externa),59,Bueno,1706
85,3983,2,Cobro/Pago (Cta externa),59,Malo,143
85,3983,2,Cobro/Pago (Cta externa),59,Muy Bueno,996
85,3983,2,Cobro/Pago (Cta externa),59,Muy Malo,2962
85,3983,2,Cobro/Pago (Cta externa),60,Bueno,122
85,3983,2,Cobro/Pago (Cta externa),61,Bueno,2437
85,3983,2,Cobro/Pago (Cta externa),61,Muy Malo,44
85,3983,2,Cobro/Pago (Cta externa),63,Regular,920
85,3983,2,Cobro/Pago (Cta externa),64,Malo,213
85,3983,2,Cobro/Pago (Cta externa),67,Regular,64
85,3983,2,Cobro/Pago (Cta externa),72,Muy Malo,438
85,3983,2,Cobro/Pago (Cta externa),73,Regular,563
85,3983,2,Cobro/Pago (Cta externa),75,Malo,1587
85,3983,2,Cobro/Pago (Cta externa),75,Muy Malo,1781
85,3983,2,Cobro/Pago (Cta externa),76,Muy Malo,382
85,3983,2,Cobro/Pago (Cta externa),82,Regular,429
85,3983,3,Deposito,34,Muy Bueno,2569
85,3983,3,Deposito,35,Bueno,251
85,3983,3,Deposito,35,Muy Bueno,125
85,3983,3,Deposito,35,Bueno,2499
85,3983,3,Deposito,35,Muy Bueno,2438
85,3983,3,Deposito,35,Regular,581
85,3983,3,Deposito,35,Bueno,3670
85,3983,3,Deposito,35,Regular,1001
85,3983,3,Deposito,35,Muy Bueno,3717
85,3983,3,Deposito,35,Regular,770
85,3983,3,Deposito,35,Muy Bueno,2341
85,3983,3,Deposito,35,Bueno,210
85,3983,3,Deposito,35,Bueno,868
85,3983,3,Deposito,35,Bueno,3557
85,3983,3,Deposito,35,Bueno,1819
85,3983,3,Deposito,35,Regular,770
85,3983,3,Deposito,35,Regular,2985
85,3983,3,Deposito,35,Muy Bueno,2799
85,3983,3,Deposito,35,Regular,199
85,3983,3,Deposito,35,Bueno,2430
85,3983,3,Deposito,35,Muy Bueno,1592
85,3983,3,Deposito,36,Bueno,571
85,3983,3,Deposito,36,Muy Bueno,443
85,3983,3,Deposito,36,Muy Bueno,3048
85,3983,3,Deposito,36,Bueno,583
85,3983,3,Deposito,36,Muy Bueno,692
85,3983,3,Deposito,36,Bueno,259
85,3983,3,Deposito,36,Muy Bueno,183
85,3983,3,Deposito,36,Regular,178
85,3983,3,Deposito,36,Muy Bueno,907
85,3983,3,Deposito,36,Bueno,356
85,3983,3,Deposito,36,Regular,654
85,3983,3,Deposito,36,Muy Bueno,3622
85,3983,3,Deposito,36,Muy Bueno,2105
85,3983,3,Deposito,36,Bueno,593
85,3983,3,Deposito,36,Muy Bueno,1714
85,3983,3,Deposito,36,Muy Bueno,2889
85,3983,3,Deposito,36,Regular,1272
85,3983,3,Deposito,36,Bueno,1437
85,3983,3,Deposito,36,Muy Bueno,953
85,3983,3,Deposito,36,Bueno,1994
85,3983,3,Deposito,36,Muy Bueno,2026
85,3983,3,Deposito,36,Regular,2612
85,3983,3,Deposito,36,Muy Bueno,431
85,3983,3,Deposito,36,Muy Bueno,2193
85,3983,3,Deposito,36,Muy Bueno,82
85,3983,3,Deposito,36,Muy Bueno,1810
85,3983,3,Deposito,36,Muy Bueno,26
85,3983,3,Deposito,36,Muy Bueno,446
85,3983,3,Deposito,36,Muy Bueno,225
85,3983,3,Deposito,36,Muy Bueno,154
85,3983,3,Deposito,36,Muy Bueno,3281
85,3983,3,Deposito,36,Bueno,546
85,3983,3,Deposito,36,Bueno,1287
85,3983,3,Deposito,36,Bueno,3616
85,3983,3,Deposito,36,Muy Bueno,165
85,3983,3,Deposito,36,Muy Bueno,557
85,3983,3,Deposito,36,Muy Bueno,774
85,3983,3,Deposito,36,Muy Bueno,1879
85,3983,3,Deposito,36,Muy Bueno,1269
85,3983,3,Deposito,36,Bueno,2233
85,3983,3,Deposito,36,Muy Bueno,1676
85,3983,3,Deposito,36,Muy Bueno,23
85,3983,3,Deposito,36,Bueno,4415
85,3983,3,Deposito,36,Regular,4413
85,3983,3,Deposito,36,Bueno,3817
85,3983,3,Deposito,36,Muy Bueno,5054
85,3983,3,Deposito,36,Muy Bueno,5395
85,3983,3,Deposito,36,Muy Bueno,1869
85,3983,3,Deposito,36,Bueno,5350
85,3983,3,Deposito,36,Bueno,6649
85,3983,3,Deposito,36,Bueno,4277
85,3983,3,Deposito,36,Bueno,2018
85,3983,3,Deposito,36,Bueno,1904
85,3983,3,Deposito,36,Muy Bueno,6743
85,3983,3,Deposito,36,Muy Bueno,2342
85,3983,3,Deposito,36,Muy Bueno,3491
85,3983,3,Deposito,36,Regular,3909
85,3983,3,Deposito,36,Bueno,5598
85,3983,3,Deposito,36,Bueno,6652
85,3983,3,Deposito,36,Muy Bueno,5739
85,3983,3,Deposito,36,Muy Bueno,3139
85,3983,3,Deposito,36,Bueno,1959
85,3983,3,Deposito,36,Regular,4627
85,3983,3,Deposito,36,Regular,6396
85,3983,3,Deposito,36,Muy Bueno,3260
85,3983,3,Deposito,37,Regular,344
85,3983,3,Deposito,37,Bueno,3687
85,3983,3,Deposito,37,Muy Bueno,2356
85,3983,3,Deposito,37,Muy Bueno,3523
85,3983,3,Deposito,37,Bueno,2730
85,3983,3,Deposito,37,Bueno,6130
85,3983,3,Deposito,37,Bueno,5788
85,3983,3,Deposito,37,Bueno,5977
85,3983,3,Deposito,37,Bueno,4111
85,3983,3,Deposito,37,Muy Bueno,2521
85,3983,3,Deposito,37,Regular,2568
85,3983,3,Deposito,37,Muy Bueno,6286
85,3983,3,Deposito,37,Regular,4762
85,3983,3,Deposito,37,Bueno,1765
85,3983,3,Deposito,37,Bueno,5109
85,3983,3,Deposito,37,Bueno,4091
85,3983,3,Deposito,37,Muy Bueno,5583
85,3983,3,Deposito,37,Bueno,2405
85,3983,3,Deposito,37,Muy Bueno,1400
85,3983,3,Deposito,37,Bueno,6031
85,3983,3,Deposito,37,Regular,1787
85,3983,3,Deposito,37,Bueno,216
85,3983,3,Deposito,37,Muy Bueno,2103
85,3983,3,Deposito,37,Regular,576
85,3983,3,Deposito,37,Bueno,5351
85,3983,3,Deposito,37,Bueno,6308
85,3983,3,Deposito,37,Muy Bueno,4706
85,3983,3,Deposito,37,Regular,4419
85,3983,3,Deposito,37,Regular,2877
85,3983,3,Deposito,37,Bueno,2581
85,3983,3,Deposito,37,Muy Bueno,4587
85,3983,3,Deposito,37,Bueno,6356
85,3983,3,Deposito,37,Bueno,6193
85,3983,3,Deposito,37,Bueno,5854
85,3983,3,Deposito,37,Bueno,4358
85,3983,3,Deposito,37,Bueno,5096
85,3983,3,Deposito,37,Muy Bueno,1042
85,3983,3,Deposito,37,Muy Bueno,2383
85,3983,3,Deposito,37,Muy Bueno,3592
85,3983,3,Deposito,37,Bueno,261
85,3983,3,Deposito,37,Bueno,4510
85,3983,3,Deposito,37,Regular,2656
85,3983,3,Deposito,37,Muy Bueno,1978
85,3983,3,Deposito,37,Bueno,2604
85,3983,3,Deposito,37,Bueno,3783
85,3983,3,Deposito,37,Muy Bueno,461
85,3983,3,Deposito,37,Muy Bueno,3581
85,3983,3,Deposito,37,Muy Bueno,5471
85,3983,3,Deposito,37,Bueno,5904
85,3983,3,Deposito,37,Bueno,2562
85,3983,3,Deposito,37,Muy Bueno,5457
85,3983,3,Deposito,37,Bueno,3112
85,3983,3,Deposito,37,Regular,4960
85,3983,3,Deposito,37,Muy Bueno,5678
85,3983,3,Deposito,37,Regular,1991
85,3983,3,Deposito,37,Muy Bueno,5399
85,3983,3,Deposito,37,Muy Bueno,4282
85,3983,3,Deposito,37,Bueno,4788
85,3983,3,Deposito,37,Muy Bueno,4551
85,3983,3,Deposito,37,Regular,1406
85,3983,3,Deposito,37,Regular,4263
85,3983,3,Deposito,37,Bueno,6680
85,3983,3,Deposito,37,Regular,4605
85,3983,3,Deposito,37,Muy Bueno,6411
85,3983,3,Deposito,37,Bueno,6197
85,3983,3,Deposito,37,Muy Bueno,4096
85,3983,3,Deposito,37,Muy Bueno,6125
85,3983,3,Deposito,37,Muy Bueno,3724
85,3983,3,Deposito,37,Bueno,2450
85,3983,3,Deposito,37,Bueno,3243
85,3983,3,Deposito,37,Muy Bueno,1288
85,3983,3,Deposito,37,Muy Bueno,2656
85,3983,3,Deposito,37,Regular,3399
85,3983,3,Deposito,37,Muy Bueno,3930
85,3983,3,Deposito,37,Regular,3373
85,3983,3,Deposito,37,Bueno,3754
85,3983,3,Deposito,37,Regular,3886
85,3983,3,Deposito,37,Bueno,2097
85,3983,3,Deposito,37,Regular,1482
85,3983,3,Deposito,37,Regular,3146
85,3983,3,Deposito,37,Muy Bueno,1219
85,3983,3,Deposito,37,Regular,92
85,3983,3,Deposito,37,Bueno,5188
85,3983,3,Deposito,37,Muy Bueno,3773
85,3983,3,Deposito,37,Bueno,443
85,3983,3,Deposito,37,Bueno,5924
85,3983,3,Deposito,37,Muy Bueno,6812
85,3983,3,Deposito,37,Bueno,4566
85,3983,3,Deposito,37,Bueno,81
85,3983,3,Deposito,37,Muy Bueno,6259
85,3983,3,Deposito,37,Muy Bueno,3585
85,3983,3,Deposito,37,Bueno,3601
85,3983,3,Deposito,37,Regular,3535
85,3983,3,Deposito,37,Bueno,812
85,3983,3,Deposito,37,Regular,5542
85,3983,3,Deposito,37,Regular,1501
85,3983,3,Deposito,37,Bueno,193
85,3983,3,Deposito,37,Bueno,4980
85,3983,3,Deposito,37,Muy Bueno,3690
85,3983,3,Deposito,37,Regular,5695
85,3983,3,Deposito,37,Bueno,4016
85,3983,3,Deposito,37,Bueno,564
85,3983,3,Deposito,37,Muy Bueno,3958
85,3983,3,Deposito,37,Bueno,4338
85,3983,3,Deposito,37,Muy Bueno,427
85,3983,3,Deposito,37,Muy Bueno,4428
85,3983,3,Deposito,37,Muy Bueno,5171
85,3983,3,Deposito,37,Regular,861
85,3983,3,Deposito,37,Muy Bueno,6584
85,3983,3,Deposito,37,Bueno,5487
85,3983,3,Deposito,37,Bueno,2103
85,3983,3,Deposito,37,Bueno,4787
85,3983,3,Deposito,37,Muy Bueno,2132
85,3983,3,Deposito,37,Regular,4378
85,3983,3,Deposito,37,Bueno,1711
85,3983,3,Deposito,37,Muy Bueno,6264
85,3983,3,Deposito,37,Muy Bueno,3550
85,3983,3,Deposito,37,Muy Bueno,2556
85,3983,3,Deposito,37,Regular,1046
85,3983,3,Deposito,37,Bueno,1075
85,3983,3,Deposito,37,Bueno,1486
85,3983,3,Deposito,37,Regular,6172
85,3983,3,Deposito,37,Bueno,6102
85,3983,3,Deposito,37,Muy Bueno,3721
85,3983,3,Deposito,37,Bueno,1357
85,3983,3,Deposito,37,Bueno,336
85,3983,3,Deposito,37,Muy Bueno,1123
85,3983,3,Deposito,37,Muy Bueno,2602
85,3983,3,Deposito,37,Bueno,6705
85,3983,3,Deposito,38,Regular,1589
85,3983,3,Deposito,38,Muy Bueno,3073
85,3983,3,Deposito,38,Muy Bueno,6460
85,3983,3,Deposito,38,Muy Bueno,3415
85,3983,3,Deposito,38,Regular,5864
85,3983,3,Deposito,38,Muy Bueno,1067
85,3983,3,Deposito,38,Bueno,3643
85,3983,3,Deposito,38,Muy Bueno,2387
85,3983,3,Deposito,38,Muy Bueno,1046
85,3983,3,Deposito,38,Bueno,3962
85,3983,3,Deposito,38,Muy Bueno,801
85,3983,3,Deposito,38,Regular,5954
85,3983,3,Deposito,38,Bueno,5947
85,3983,3,Deposito,38,Muy Bueno,3391
85,3983,3,Deposito,38,Bueno,6798
85,3983,3,Deposito,38,Muy Bueno,215
85,3983,3,Deposito,38,Muy Bueno,252
85,3983,3,Deposito,38,Regular,119
85,3983,3,Deposito,38,Muy Bueno,506
85,3983,3,Deposito,38,Muy Bueno,72
85,3983,3,Deposito,38,Regular,4229
85,3983,3,Deposito,38,Bueno,2749
85,3983,3,Deposito,38,Muy Bueno,1612
85,3983,3,Deposito,38,Bueno,4770
85,3983,3,Deposito,38,Muy Bueno,5254
85,3983,3,Deposito,38,Bueno,2078
85,3983,3,Deposito,38,Regular,3520
85,3983,3,Deposito,38,Muy Bueno,4734
85,3983,3,Deposito,38,Regular,4030
85,3983,3,Deposito,38,Bueno,4403
85,3983,3,Deposito,38,Muy Bueno,6858
85,3983,3,Deposito,38,Bueno,5283
85,3983,3,Deposito,38,Bueno,903
85,3983,3,Deposito,38,Muy Bueno,2783
85,3983,3,Deposito,38,Bueno,604
85,3983,3,Deposito,38,Bueno,3339
85,3983,3,Deposito,38,Bueno,1908
85,3983,3,Deposito,38,Muy Bueno,4739
85,3983,3,Deposito,38,Muy Bueno,1936
85,3983,3,Deposito,38,Muy Bueno,4978
85,3983,3,Deposito,38,Muy Bueno,3371
85,3983,3,Deposito,38,Bueno,4606
85,3983,3,Deposito,38,Muy Bueno,1251
85,3983,3,Deposito,38,Bueno,6696
85,3983,3,Deposito,38,Bueno,2958
85,3983,3,Deposito,38,Bueno,6355
85,3983,3,Deposito,38,Muy Bueno,1188
85,3983,3,Deposito,38,Regular,6968
85,3983,3,Deposito,38,Regular,610
85,3983,3,Deposito,38,Muy Bueno,6245
85,3983,3,Deposito,38,Muy Bueno,503
85,3983,3,Deposito,38,Muy Bueno,2309
85,3983,3,Deposito,38,Bueno,2066
85,3983,3,Deposito,38,Regular,3502
85,3983,3,Deposito,38,Muy Bueno,403
85,3983,3,Deposito,38,Bueno,6848
85,3983,3,Deposito,38,Bueno,5281
85,3983,3,Deposito,38,Regular,6995
85,3983,3,Deposito,38,Regular,4711
85,3983,3,Deposito,38,Muy Bueno,5336
85,3983,3,Deposito,38,Regular,2059
85,3983,3,Deposito,38,Bueno,6802
85,3983,3,Deposito,38,Muy Bueno,5704
